Indikator,Ausprägung,Jahr,Räumliche Gliederung,Indikatorwert,Basiswert 1,Basiswert 2,Name Basiswert 1,Name Basiswert 2
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2016,12 Schwabing - Freimann,22.6,124,549,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2016,13 Bogenhausen,44.3,231,521,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2016,14 Berg am Laim,24.2,37,153,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2016,15 Trudering - Riem,24.8,108,436,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2016,16 Ramersdorf - Perlach,49.6,227,458,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2016,17 Obergiesing - Fasangarten,47.3,61,129,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2016,18 Untergiesing - Harlaching,24.7,22,89,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2016,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,27.4,58,212,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2016,20 Hadern,9.4,13,138,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2016,21 Pasing - Obermenzing,32.5,229,705,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2016,22 Aubing - Lochhausen - Langwied,32.3,163,504,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2016,23 Allach - Untermenzing,13.4,25,186,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2016,24 Feldmoching - Hasenbergl,33.5,74,221,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2016,25 Laim,38.2,60,157,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2015,Stadt München,37.9,2225,5875,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2015,01 Altstadt - Lehel,88,0,0,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2015,02 Ludwigsvorstadt - Isarvorstadt,64,57,89,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2015,03 Maxvorstadt,34.9,22,63,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2015,04 Schwabing - West,40.7,171,420,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2015,05 Au - Haidhausen,26.1,29,111,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2015,06 Sendling,44.8,52,116,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2015,07 Sendling - Westpark,22.7,73,321,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2015,08 Schwanthalerhöhe,16.7,3,18,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2015,09 Neuhausen - Nymphenburg,31.8,118,371,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2015,10 Moosach,30,48,160,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2015,11 Milbertshofen - Am Hart,74.9,149,199,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2015,12 Schwabing - Freimann,56.1,193,344,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2015,13 Bogenhausen,5.8,12,208,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2015,14 Berg am Laim,27,50,185,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2015,15 Trudering - Riem,18.9,81,429,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2015,16 Ramersdorf - Perlach,62.1,654,1053,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2015,17 Obergiesing - Fasangarten,38.9,98,252,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2015,18 Untergiesing - Harlaching,12.9,9,70,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2015,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,27,75,278,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2015,20 Hadern,25.9,30,116,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2015,21 Pasing - Obermenzing,33.7,113,335,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2015,22 Aubing - Lochhausen - Langwied,36.1,110,305,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2015,23 Allach - Untermenzing,17.7,23,130,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2015,24 Feldmoching - Hasenbergl,13.5,23,171,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2015,25 Laim,24.4,32,131,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2014,Stadt München,31.2,2077,6648,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2014,01 Altstadt - Lehel,6.3,1,16,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2014,02 Ludwigsvorstadt - Isarvorstadt,44.3,27,61,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2014,03 Maxvorstadt,22.6,40,177,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2014,04 Schwabing - West,58.6,130,222,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2014,05 Au - Haidhausen,26.7,60,225,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2014,06 Sendling,36.5,38,104,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2014,07 Sendling - Westpark,31.6,249,788,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2014,08 Schwanthalerhöhe,40,10,25,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2014,09 Neuhausen - Nymphenburg,32,55,172,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2014,10 Moosach,29.9,56,187,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2014,11 Milbertshofen - Am Hart,70.4,317,450,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2014,12 Schwabing - Freimann,29.4,133,452,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2014,13 Bogenhausen,23.5,55,234,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2014,14 Berg am Laim,22,54,245,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2014,15 Trudering - Riem,21,119,567,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2014,16 Ramersdorf - Perlach,47.2,175,371,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2014,17 Obergiesing - Fasangarten,34.1,177,519,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2014,18 Untergiesing - Harlaching,5.5,5,91,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2014,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,23.1,158,684,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2014,20 Hadern,29.1,67,230,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2014,21 Pasing - Obermenzing,22,53,241,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2014,22 Aubing - Lochhausen - Langwied,15.9,27,170,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2014,23 Allach - Untermenzing,16.7,30,180,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2014,24 Feldmoching - Hasenbergl,12,20,166,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2014,25 Laim,29.6,21,71,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2013,Stadt München,37.1,2616,7058,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2013,01 Altstadt - Lehel,88,0,0,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2013,02 Ludwigsvorstadt - Isarvorstadt,36.5,23,63,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2013,03 Maxvorstadt,37.1,79,213,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2013,04 Schwabing - West,26.1,80,306,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2013,05 Au - Haidhausen,7.4,2,27,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2013,06 Sendling,71.8,28,39,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2013,07 Sendling - Westpark,10.4,25,240,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2013,08 Schwanthalerhöhe,24.4,11,45,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2013,09 Neuhausen - Nymphenburg,41.1,199,484,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baufertigstellungen,Wohnungen mit 1- und 2 Räumen,2013,10 Moosach,25.2,71,282,Fertiggestellte Wohnungen mit 1- und 2 Räumen (einschließlich Küche) ,Alle fertiggestellten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
