Indikator,Ausprägung,Jahr,Räumliche Gliederung,Indikatorwert,Basiswert 1,Basiswert 2,Name Basiswert 1,Name Basiswert 2
Baugenehmigungen,Wohnfläche,2013,09 Neuhausen - Nymphenburg,78.6,17211,219,Summe Wohnflächen von allen genehmigten Wohnungen,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnfläche,2013,10 Moosach,88.2,10143,115,Summe Wohnflächen von allen genehmigten Wohnungen,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnfläche,2013,11 Milbertshofen - Am Hart,83.5,14280,171,Summe Wohnflächen von allen genehmigten Wohnungen,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnfläche,2013,12 Schwabing - Freimann,78.5,33267,424,Summe Wohnflächen von allen genehmigten Wohnungen,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnfläche,2013,13 Bogenhausen,113.8,33448,294,Summe Wohnflächen von allen genehmigten Wohnungen,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnfläche,2013,14 Berg am Laim,77.5,24181,312,Summe Wohnflächen von allen genehmigten Wohnungen,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnfläche,2013,15 Trudering - Riem,96.8,39001,403,Summe Wohnflächen von allen genehmigten Wohnungen,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnfläche,2013,16 Ramersdorf - Perlach,67,32226,481,Summe Wohnflächen von allen genehmigten Wohnungen,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnfläche,2013,17 Obergiesing - Fasangarten,72.8,63397,871,Summe Wohnflächen von allen genehmigten Wohnungen,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnfläche,2013,18 Untergiesing - Harlaching,106.9,10690,100,Summe Wohnflächen von allen genehmigten Wohnungen,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnfläche,2013,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,84.4,44727,530,Summe Wohnflächen von allen genehmigten Wohnungen,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnfläche,2013,20 Hadern,108.1,10056,93,Summe Wohnflächen von allen genehmigten Wohnungen,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnfläche,2013,21 Pasing - Obermenzing,89,23947,269,Summe Wohnflächen von allen genehmigten Wohnungen,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnfläche,2013,22 Aubing - Lochhausen - Langwied,109.6,8548,78,Summe Wohnflächen von allen genehmigten Wohnungen,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnfläche,2013,23 Allach - Untermenzing,102.7,13865,135,Summe Wohnflächen von allen genehmigten Wohnungen,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnfläche,2013,24 Feldmoching - Hasenbergl,93.9,18784,200,Summe Wohnflächen von allen genehmigten Wohnungen,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnfläche,2013,25 Laim,92.4,4618,50,Summe Wohnflächen von allen genehmigten Wohnungen,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,Stadt München,7.6,901,11910,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,01 Altstadt - Lehel,0,0,41,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,02 Ludwigsvorstadt - Isarvorstadt,1.4,2,148,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,03 Maxvorstadt,0.5,1,182,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,04 Schwabing - West,0.9,2,221,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,05 Au - Haidhausen,0.8,4,472,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,06 Sendling,0,0,316,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,07 Sendling - Westpark,20.8,25,120,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,08 Schwanthalerhöhe,0,0,63,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,09 Neuhausen - Nymphenburg,2.2,9,403,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,10 Moosach,4.9,26,527,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,11 Milbertshofen - Am Hart,4.3,30,696,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,12 Schwabing - Freimann,5.6,26,461,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,13 Bogenhausen,9.6,111,1159,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,14 Berg am Laim,9.9,14,142,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,15 Trudering - Riem,20.3,80,394,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,16 Ramersdorf - Perlach,4.8,60,1257,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,17 Obergiesing - Fasangarten,4.1,15,369,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,18 Untergiesing - Harlaching,14.1,24,170,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,7.4,97,1312,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,20 Hadern,8,38,474,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,21 Pasing - Obermenzing,5.3,67,1260,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,22 Aubing - Lochhausen - Langwied,13.9,118,851,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,23 Allach - Untermenzing,14.6,80,548,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,24 Feldmoching - Hasenbergl,22.6,65,288,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2017,25 Laim,19.4,7,36,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,Stadt München,9.5,819,8650,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,01 Altstadt - Lehel,0,0,28,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,02 Ludwigsvorstadt - Isarvorstadt,1.5,6,404,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,03 Maxvorstadt,0,0,137,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,04 Schwabing - West,0,0,56,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,05 Au - Haidhausen,0,0,51,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,06 Sendling,0,0,199,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,07 Sendling - Westpark,4,13,328,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,08 Schwanthalerhöhe,0,0,8,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,09 Neuhausen - Nymphenburg,0.8,6,742,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,10 Moosach,7.4,16,216,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,11 Milbertshofen - Am Hart,27.5,56,204,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,12 Schwabing - Freimann,2.6,23,901,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,13 Bogenhausen,11.7,57,487,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,14 Berg am Laim,5.6,14,252,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,15 Trudering - Riem,30.4,104,342,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,16 Ramersdorf - Perlach,7.1,67,940,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,17 Obergiesing - Fasangarten,50,5,10,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,18 Untergiesing - Harlaching,25,39,156,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,7.7,63,816,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,20 Hadern,26.6,50,188,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,21 Pasing - Obermenzing,7.7,79,1028,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,22 Aubing - Lochhausen - Langwied,9.9,67,675,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,23 Allach - Untermenzing,53.2,59,111,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,24 Feldmoching - Hasenbergl,48.9,89,182,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2016,25 Laim,3.2,6,189,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2015,Stadt München,10,750,7489,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2015,01 Altstadt - Lehel,0,0,105,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2015,02 Ludwigsvorstadt - Isarvorstadt,100,4,4,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2015,03 Maxvorstadt,3.7,6,164,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2015,04 Schwabing - West,3.3,7,210,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2015,05 Au - Haidhausen,1,3,306,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2015,06 Sendling,0,0,51,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2015,07 Sendling - Westpark,4.2,14,333,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2015,08 Schwanthalerhöhe,100,2,2,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2015,09 Neuhausen - Nymphenburg,5.9,11,186,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2015,10 Moosach,27.5,30,109,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2015,11 Milbertshofen - Am Hart,5.5,24,438,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2015,12 Schwabing - Freimann,11.9,51,428,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2015,13 Bogenhausen,6.5,54,833,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2015,14 Berg am Laim,4.9,20,408,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2015,15 Trudering - Riem,10.8,69,639,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
Baugenehmigungen,Wohnungen in Ein- und Zweifamilienhäusern,2015,16 Ramersdorf - Perlach,10.9,123,1125,Genehmigte Wohnungen in Ein- und Zweifamilienhäusern,Alle genehmigten Neubauwohnungen in Wohngebäuden (ohne Maßnahmen an bestehenden Gebäuden)
